Prediction Window (Months),Task,AUROC,AUPRC,Sensitivity,Specificity,F1-Score,Lesion Complexity Score,Stent Type Score,AI Risk Prediction Score,Calibration Score,p-value,AUPRC (Ischemia),AUPRC (Bleeding,AUROC (Ischemia),AUROC (Bleeding),Standard Care EFS (%),AI-Driven EFS (%),Absolute Risk Reduction (ARR %),Relative Risk Reduction (RRR %),p-value
3,Ischemic Event,0.83,0.82,87.4,85.4,86.4,0.67,0.1,0.78,0.93457035,0.004129752,0.691510293,0.66603535,0.767604545,0.702346283,70.21307434,76.17696346,-5.963889119,-8.493986591,0.004564732
18,Ischemic Event,0.85,0.66,90.6,82.4,86.3,0.76,0.41,0.76,0.892474687,0.00232614,0.683639483,0.672397143,0.839862353,0.754887344,72.346506,76.57898841,-4.232482415,-5.850292777,0.004051193
12,Bleeding Risk,0.86,0.83,92.3,77.7,84.4,0.18,0.84,0.78,0.869931611,0.001864899,0.667834389,0.640718136,0.810808124,0.785355695,67.08843391,70.97301945,-3.88458554,-5.790246267,0.001083561
10,Bleeding Risk,0.91,0.68,86.4,77,81.4,0.09,0.6,0.74,0.850027995,0.004205833,0.716748653,0.636795581,0.849682188,0.744097711,69.55186455,72.72569127,-3.173826721,-4.563251815,0.00285392
17,Ischemic Event,0.9,0.78,87.7,78.9,83.1,0.72,0.65,0.91,0.921328214,0.0020781,0.699707502,0.653847241,0.752145363,0.776194459,70.48074794,74.98671321,-4.505965271,-6.393185944,0.003846177
35,Bleeding Risk,0.84,0.74,89,71.8,79.5,0.63,0.37,0.85,0.894760573,0.002481128,0.706089678,0.647516296,0.77981086,0.75235054,71.01318167,74.42079381,-3.407612135,-4.798562822,0.002337721
22,Ischemic Event,0.8,0.73,92.2,84.3,88.1,0.53,0.77,0.71,0.934360288,0.002270335,0.715468625,0.647158961,0.77087467,0.787374187,68.57011859,75.45686691,-6.886748321,-10.0433665,0.001482652
0,Ischemic Event,0.85,0.77,88.1,85.4,86.7,0.34,0.13,0.68,0.860603889,0.003264083,0.742296518,0.690893839,0.787725001,0.752064093,71.37305099,76.19597325,-4.822922256,-6.757343548,0.002109913
8,Bleeding Risk,0.8,0.84,86.9,75.5,80.8,0.71,0.42,0.92,0.913677378,0.004809815,0.689866581,0.612261284,0.837389669,0.794215153,70.37069972,73.79378255,-3.42308283,-4.864358096,0.004779414
12,Bleeding Risk,0.85,0.78,86.3,79.1,82.5,0.71,0.1,0.75,0.913441354,0.002122857,0.715375056,0.689117517,0.833197495,0.769572608,68.72732317,74.04146748,-5.314144304,-7.732214873,0.003818155
13,Ischemic Event,0.87,0.79,81.3,81.3,81.3,0.41,0.79,0.69,0.895459486,0.003465354,0.727529387,0.648592515,0.793346016,0.73225798,65.78104242,68.97488144,-3.193839026,-4.855257546,0.001835891
12,Bleeding Risk,0.91,0.83,91.5,76.3,83.2,0.54,0.86,0.79,0.875980998,0.004953879,0.70691871,0.647549254,0.767594881,0.794732201,67.46082705,75.01040468,-7.549577624,-11.19105406,0.003148787
24,Ischemic Event,0.88,0.73,90.6,78.8,84.3,0.66,0,0.67,0.863137408,0.003806881,0.718538686,0.665006338,0.81291246,0.788671185,65.7672601,71.73669597,-5.969435868,-9.076607202,0.004018157
2,Bleeding Risk,0.89,0.71,80.5,71.7,75.8,0.23,0.16,0.92,0.920567213,0.004673418,0.655134078,0.685534867,0.8454421,0.770553255,71.9655414,75.36300809,-3.397466691,-4.720963151,0.002916063
6,Ischemic Event,0.83,0.67,87,78.7,82.6,0.12,0.53,0.68,0.945898172,0.003412012,0.73105518,0.615039441,0.783233048,0.773933777,69.6285095,74.28521843,-4.656708933,-6.687934249,0.001537558
14,Bleeding Risk,0.84,0.79,81.3,85.1,83.2,0.55,0.07,0.79,0.94298866,0.004533721,0.687911103,0.696762267,0.756357579,0.759738872,70.0329317,74.18111321,-4.148181508,-5.923187003,0.003065532
0,Ischemic Event,0.83,0.74,79.9,79.6,79.7,0.73,0.72,0.83,0.858387195,0.003325562,0.714960483,0.648638274,0.787916379,0.726122212,71.02870779,74.72024395,-3.691536154,-5.197245268,0.002374225
8,Ischemic Event,0.88,0.74,86.2,80,83,0.09,0.21,0.65,0.917654055,0.001033556,0.650882344,0.641697118,0.812892339,0.733096539,67.13833311,73.24408712,-6.105754008,-9.094288949,0.004855243
13,Ischemic Event,0.87,0.74,91.6,79.5,85.1,0.7,0.89,0.68,0.927433798,0.003787526,0.653608868,0.642008003,0.833368236,0.728213917,67.21654097,70.22571373,-3.009172758,-4.476833699,0.00456692
12,Bleeding Risk,0.84,0.85,81.3,84.1,82.7,0.78,0.4,0.89,0.914490253,0.004030189,0.737298574,0.699558502,0.821917768,0.711322254,70.05980528,75.54544158,-5.485636304,-7.829933701,0.001849751
13,Bleeding Risk,0.83,0.82,89.5,71.3,79.4,0.58,0.54,0.67,0.910722971,0.003399149,0.691128867,0.622274804,0.803005854,0.790675999,71.79299445,76.57691769,-4.78392324,-6.663495898,0.003162003
9,Bleeding Risk,0.79,0.71,79.3,73.9,76.5,0.49,0.97,0.78,0.922575525,0.003165795,0.66421344,0.698328401,0.783104252,0.718051103,68.96419538,73.10948054,-4.14528516,-6.010778691,0.00468717
19,Bleeding Risk,0.81,0.83,83.1,72.4,77.4,0.45,0.24,0.94,0.861344289,0.004033175,0.670721792,0.697455161,0.751185596,0.735757553,66.53168906,70.53611723,-4.004428169,-6.018828359,0.00174072
2,Ischemic Event,0.79,0.74,82.4,82.1,82.2,0.57,0.42,0.83,0.863594978,0.00456376,0.666302567,0.670904653,0.80601746,0.795726573,68.61799205,75.34300419,-6.725012136,-9.800654223,0.004625921
10,Bleeding Risk,0.81,0.85,86.4,78.7,82.4,0.72,0.65,0.73,0.852228771,0.001320647,0.730592328,0.625381315,0.789452485,0.774290067,65.75428096,71.76264775,-6.008366782,-9.137605483,0.003363851
3,Bleeding Risk,0.82,0.71,84.5,82.5,83.5,0.57,0.37,0.69,0.879784513,0.002593528,0.713043156,0.644084638,0.841409873,0.73164759,70.39963096,76.69486127,-6.295230318,-8.942135395,0.002069405
2,Ischemic Event,0.91,0.8,81.8,75.1,78.3,0.54,0.97,0.68,0.924785266,0.004496024,0.745043352,0.695584285,0.786107291,0.701488648,74.21886768,81.38657345,-7.167705767,-9.657525089,0.002742284
11,Ischemic Event,0.83,0.69,80,80.7,80.3,0.28,0.64,0.76,0.871450929,0.001464337,0.733736727,0.66946528,0.758142367,0.771236349,69.99098505,75.11961877,-5.128633715,-7.327563272,0.004947684
15,Bleeding Risk,0.92,0.7,90,82.6,86.1,0.35,0.48,0.7,0.938388154,0.003906209,0.730387536,0.662629307,0.799061735,0.711654121,67.73687944,71.55470315,-3.817823712,-5.636255676,0.00351868
3,Ischemic Event,0.83,0.82,80.2,81,80.6,0.32,0.45,0.75,0.933368719,0.002321544,0.72638228,0.697172098,0.757325272,0.786621406,74.08247671,80.64778118,-6.565304473,-8.862155756,0.002821608
12,Ischemic Event,0.81,0.71,90.8,77.5,83.6,0.72,0.76,0.72,0.935600501,0.003390076,0.651610898,0.658561909,0.829971192,0.763361025,66.24220464,70.36791474,-4.125710102,-6.228219795,0.003938754
14,Bleeding Risk,0.91,0.71,89.8,78.4,83.7,0.03,0.74,0.67,0.877570334,0.003419321,0.706895109,0.635656814,0.767765738,0.786794866,74.09472425,79.98620806,-5.89148381,-7.951286505,0.004062531
36,Bleeding Risk,0.85,0.72,84.1,82.5,83.3,0.45,0.05,0.86,0.889594171,0.003487051,0.724425854,0.665114172,0.812296746,0.72127477,70.55297815,76.45935975,-5.906381606,-8.371555335,0.001409443
33,Ischemic Event,0.8,0.7,92.2,83.6,87.7,0.55,0.55,0.81,0.914722255,0.00245654,0.674599176,0.690330911,0.804630695,0.774931799,71.15368946,78.50460877,-7.350919309,-10.33104448,0.001727258
36,Bleeding Risk,0.91,0.82,91.3,72.3,80.7,0.37,0.3,0.93,0.851817925,0.001001244,0.656873887,0.63639608,0.796048198,0.756779856,66.47313071,69.80601081,-3.332880106,-5.013875637,0.002332708
0,Bleeding Risk,0.9,0.85,92.3,84.6,88.3,0.17,0.8,0.69,0.875224865,0.002018926,0.732264926,0.640439007,0.804189269,0.713907587,70.75532768,75.15234944,-4.397021763,-6.214403787,0.004257557
12,Bleeding Risk,0.81,0.73,82.4,74,78,0.12,0.1,0.83,0.871574432,0.002708794,0.676019868,0.609872951,0.757811692,0.717858194,70.20297406,73.6055643,-3.402590242,-4.846789311,0.00472509
31,Ischemic Event,0.91,0.65,81.3,82.6,81.9,0.39,0.25,0.79,0.864354165,0.001174534,0.732761305,0.613890104,0.767881484,0.71844996,69.17859744,75.94544604,-6.766848601,-9.78170829,0.002416722
30,Ischemic Event,0.83,0.77,80.5,72.4,76.2,0.11,0.96,0.86,0.851265446,0.003336669,0.670901387,0.666246226,0.757942327,0.797372569,65.83838024,72.19093171,-6.352551475,-9.648705592,0.001650204
24,Ischemic Event,0.88,0.7,86.3,80.7,83.4,0.6,0.69,0.8,0.906373304,0.003538229,0.68866816,0.64268617,0.77684374,0.702906213,69.86541817,73.47034123,-3.604923065,-5.159810332,0.002753946
12,Bleeding Risk,0.84,0.83,79.2,78.7,78.9,0.4,0.86,0.74,0.92196399,0.001113817,0.73083572,0.665334228,0.751679692,0.784974405,73.62331265,77.15865631,-3.53534366,-4.801935056,0.003007589
32,Bleeding Risk,0.79,0.69,88.6,81.6,85,0.91,0.21,0.79,0.938348933,0.00335752,0.677814914,0.69509449,0.824203966,0.780701082,67.71713879,71.46321065,-3.746071858,-5.531940546,0.00280643
33,Ischemic Event,0.86,0.81,92,85.1,88.4,0.6,0.62,0.73,0.882883077,0.0017222,0.664168343,0.626650174,0.772043435,0.781750308,67.53272758,70.63383412,-3.101106541,-4.592005465,0.003341073
3,Ischemic Event,0.84,0.85,81.2,80.7,80.9,0.51,0.1,0.82,0.885656557,0.003945763,0.691616252,0.664371955,0.750003766,0.76168327,65.10298277,68.7988905,-3.695907723,-5.677017496,0.001992029
5,Ischemic Event,0.83,0.75,84.5,79.7,82,0.18,0.64,0.67,0.854736527,0.001426665,0.747980324,0.644901632,0.76248176,0.771591742,74.67398083,79.54377655,-4.869795711,-6.521409005,0.002451176
4,Bleeding Risk,0.92,0.79,83.7,82.2,82.9,0.25,0.38,0.68,0.927430788,0.001392141,0.713634362,0.616977506,0.760720248,0.793980777,73.57926069,79.35072964,-5.771468955,-7.843880057,0.001270818
7,Bleeding Risk,0.85,0.66,89,78,83.1,0.82,0.44,0.76,0.906394626,0.003820348,0.688541135,0.634071152,0.756190477,0.795309672,72.95993954,78.36899775,-5.409058211,-7.413737245,0.004573948
5,Bleeding Risk,0.83,0.73,89.7,77.9,83.4,0.91,0.17,0.88,0.908535105,0.00135529,0.749987957,0.685079549,0.799761103,0.776144829,69.6554685,73.54305081,-3.887582311,-5.581158802,0.003064293
24,Bleeding Risk,0.84,0.68,84,73.9,78.6,0.33,0.22,0.72,0.93730285,0.004103042,0.700405564,0.67346569,0.825137383,0.796720594,69.56719856,76.52104195,-6.953843393,-9.995865203,0.003981982
7,Bleeding Risk,0.87,0.77,85.8,78.7,82.1,0.53,0.94,0.92,0.886799699,0.002433141,0.702209926,0.694047217,0.755562809,0.772048176,72.11895747,78.95087796,-6.831920487,-9.473127076,0.003282951
6,Ischemic Event,0.84,0.74,82.9,78.8,80.8,0.5,0.02,0.9,0.939188667,0.004657831,0.714785689,0.635975789,0.76509234,0.720386365,72.92560597,77.87005148,-4.944445511,-6.780122626,0.004512559
22,Bleeding Risk,0.89,0.82,91.5,71.1,80,0.2,0.4,0.76,0.947623457,0.00474834,0.732376931,0.623343615,0.764174924,0.788391906,67.77264613,73.07785525,-5.305209123,-7.827950399,0.003625683
13,Ischemic Event,0.85,0.74,80.1,83.1,81.6,0.92,0.78,0.88,0.876129584,0.004195877,0.684591544,0.636656067,0.813513514,0.729856887,70.05634609,76.79785537,-6.74150928,-9.62298158,0.001696623
36,Ischemic Event,0.83,0.73,86.1,79.9,82.9,0.05,0.14,0.82,0.867229339,0.004002,0.701271233,0.611833668,0.848470667,0.771762815,71.47512791,76.83951972,-5.364391812,-7.50525668,0.002896236
7,Bleeding Risk,0.83,0.67,83,85.1,84,0.24,0.54,0.92,0.864370392,0.00357759,0.67749896,0.660070988,0.827210484,0.755770246,73.24500148,77.38393039,-4.138928911,-5.650800501,0.003573524
0,Bleeding Risk,0.81,0.72,85.3,71.7,77.9,0.3,0.26,0.89,0.946006746,0.00475311,0.654096124,0.629714554,0.770696303,0.752525631,74.05871673,79.54917955,-5.490462819,-7.413661836,0.004257149
30,Bleeding Risk,0.84,0.83,79.4,71.4,75.2,0.58,0.06,0.83,0.879907271,0.002770978,0.685134679,0.614571364,0.756013817,0.735848657,74.72789199,80.97570037,-6.247808382,-8.360744851,0.00275669
6,Ischemic Event,0.86,0.76,87.1,84,85.5,0.39,0.59,0.86,0.924941366,0.003694162,0.709971053,0.667961304,0.836888993,0.792643378,72.74647032,77.57997652,-4.833506193,-6.644317135,0.001795041
34,Ischemic Event,0.87,0.83,84.8,72.1,77.9,0.19,0.28,0.83,0.851093512,0.004090607,0.675535697,0.605948681,0.76360749,0.796241504,73.19516133,78.23293193,-5.037770601,-6.882655232,0.003096972
11,Bleeding Risk,0.8,0.76,88.5,76.7,82.2,0.36,0.95,0.69,0.920191234,0.001103742,0.669680202,0.602443559,0.842169164,0.754281525,66.8282604,74.5741641,-7.745903698,-11.59076063,0.00118877
9,Bleeding Risk,0.83,0.77,84.2,71.8,77.5,0.92,0.05,0.67,0.940754344,0.003185715,0.689091599,0.603962166,0.841279558,0.770171017,71.75984057,77.80811258,-6.048272007,-8.428491421,0.001488587
21,Bleeding Risk,0.88,0.66,84.1,85.7,84.9,0.69,0.96,0.69,0.884224699,0.001485122,0.686405212,0.670912934,0.760036664,0.789067575,73.66776842,77.25729878,-3.58953036,-4.872592773,0.004609969
12,Bleeding Risk,0.83,0.7,86.9,82,84.4,0.31,0.03,0.69,0.88287782,0.003796044,0.694751028,0.687717579,0.766821315,0.768832266,65.14468894,71.09505668,-5.95036774,-9.134079597,0.002498249
24,Ischemic Event,0.81,0.76,81.5,71.6,76.2,0.62,0.19,0.8,0.899984695,0.004274935,0.749019765,0.65638599,0.842576775,0.79625305,67.91592055,72.53920846,-4.623287903,-6.807369856,0.004514073
32,Bleeding Risk,0.85,0.69,91.6,74.1,81.9,0.05,0.23,0.9,0.868702203,0.003088616,0.74094061,0.663895014,0.804930945,0.738588232,67.40056671,72.60951864,-5.208951927,-7.72835034,0.00191383
4,Bleeding Risk,0.83,0.85,89.6,74.7,81.5,0.21,0.55,0.86,0.894022029,0.004088313,0.657386005,0.666640663,0.782717892,0.769399416,74.60534542,81.03648547,-6.431140059,-8.620213502,0.002114574
10,Ischemic Event,0.91,0.67,81.7,71.9,76.5,0.13,0.26,0.9,0.881501769,0.00286674,0.72950235,0.6287688,0.784427871,0.777922884,65.50941314,72.17209307,-6.662679928,-10.17056879,0.004668255
31,Ischemic Event,0.8,0.73,87.1,78,82.3,0.98,0.89,0.78,0.946143102,0.003816847,0.663999157,0.631757643,0.782345691,0.752648676,65.56337926,68.62739993,-3.064020665,-4.673372085,0.00207389
15,Bleeding Risk,0.86,0.69,81.6,76.4,78.9,0.07,0.11,0.89,0.904646023,0.002657263,0.71379869,0.668322699,0.774260512,0.795684235,68.49944224,73.63470364,-5.135261404,-7.49679302,0.004180578
32,Bleeding Risk,0.86,0.71,85.7,73.3,79,0.65,0.54,0.7,0.918128309,0.001757357,0.696679028,0.681198624,0.811640457,0.724408708,73.34443912,79.28263949,-5.938200366,-8.096319826,0.003477124
12,Ischemic Event,0.78,0.75,84.8,80.6,82.6,0.95,0.66,0.79,0.881455855,0.001498057,0.673031069,0.657073471,0.797952707,0.716173615,71.78727218,76.73358519,-4.946313012,-6.890236754,0.003546576
8,Bleeding Risk,0.91,0.73,90.6,71.7,80,0.33,0.85,0.7,0.940223189,0.004192457,0.689042636,0.6023476,0.7791871,0.794252637,70.09022132,73.11218895,-3.021967634,-4.31153958,0.004474561
3,Bleeding Risk,0.8,0.83,83.3,82.4,82.8,0.95,0.29,0.85,0.925587278,0.002159388,0.682862577,0.655447387,0.819095333,0.765241321,67.71242056,74.19079764,-6.478377085,-9.567487074,0.004135355
14,Bleeding Risk,0.78,0.79,81.5,81.6,81.5,0.63,0.33,0.76,0.891766065,0.002981038,0.738312561,0.622000518,0.834022918,0.763833342,72.11511641,78.27043213,-6.155315721,-8.535402877,0.00146162
11,Bleeding Risk,0.86,0.68,86.4,74.3,79.9,0.62,0.36,0.81,0.921920455,0.004160771,0.745059314,0.661107772,0.836053426,0.773099585,72.92816969,79.32275793,-6.394588243,-8.768337763,0.003370986
7,Ischemic Event,0.88,0.73,80.3,72.3,76.1,0.44,0.05,0.79,0.864740197,0.003459846,0.692253517,0.685355238,0.819910676,0.709579448,72.81895203,78.51014792,-5.691195892,-7.815542155,0.003304426
15,Ischemic Event,0.91,0.72,88.5,77.9,82.9,0.66,0.63,0.71,0.893127555,0.001435341,0.737764838,0.662532436,0.841591073,0.718292293,69.46444261,76.5514663,-7.087023685,-10.20237609,0.004782408
3,Ischemic Event,0.81,0.83,79.6,85.8,82.6,0.04,0.79,0.65,0.886382252,0.003725176,0.703825839,0.6104168,0.772264901,0.744375745,73.62070669,79.93168169,-6.310975004,-8.572282566,0.004044052
2,Bleeding Risk,0.9,0.67,85.9,80.8,83.3,0.29,0.93,0.79,0.935765276,0.001732987,0.744238946,0.641562373,0.816366703,0.73829142,69.92588648,76.8897894,-6.963902915,-9.958976946,0.004024706
2,Bleeding Risk,0.9,0.71,80.4,74.8,77.5,0.33,0.81,0.9,0.936947898,0.003872217,0.701863587,0.637446463,0.756006816,0.728024557,68.01273418,71.43728523,-3.424551052,-5.035161567,0.001679831
36,Ischemic Event,0.88,0.74,83.5,83.5,83.5,0.38,0.03,0.76,0.851008077,0.004627127,0.703087016,0.601881612,0.78062664,0.714759533,71.81439182,76.93684532,-5.122453498,-7.132906606,0.004415177
19,Bleeding Risk,0.83,0.68,92.6,83,87.5,0.51,0.29,0.73,0.915767252,0.004358216,0.745127818,0.624443855,0.77341776,0.71835309,74.01283933,77.73455689,-3.72171756,-5.02847559,0.001185048
9,Bleeding Risk,0.88,0.69,82.5,71.8,76.8,0.55,0.93,0.77,0.857053174,0.001614488,0.662420677,0.628897746,0.798007048,0.714814611,69.22339688,75.63082642,-6.407429543,-9.25616169,0.001400049
15,Bleeding Risk,0.82,0.84,87,79.6,83.1,0.46,0.42,0.84,0.894851411,0.004886861,0.670599842,0.671611013,0.794756722,0.733126442,69.22966023,75.18018227,-5.950522034,-8.595336182,0.002913552
6,Bleeding Risk,0.88,0.76,88.4,76,81.7,0.86,0.73,0.89,0.884379504,0.003612045,0.693312391,0.679282165,0.844831202,0.753225734,68.53221329,75.59352533,-7.061312035,-10.30363926,0.001264505
8,Bleeding Risk,0.88,0.69,85.6,72.7,78.6,0.95,0.3,0.87,0.864797969,0.001957584,0.738415028,0.680199087,0.834912094,0.75037457,71.37847691,78.00497312,-6.626496207,-9.283605499,0.004819554
12,Bleeding Risk,0.9,0.68,85,78.5,81.6,0.34,0.74,0.78,0.906726358,0.001517432,0.667486247,0.634002467,0.822057212,0.744468362,65.38803485,71.70857424,-6.320539385,-9.666201774,0.001620453
30,Bleeding Risk,0.85,0.8,87.2,78.6,82.7,0.05,0.98,0.78,0.904026105,0.002557114,0.681518459,0.691932285,0.751689498,0.709926076,69.18138155,73.30660511,-4.125223561,-5.962910062,0.002946757
6,Ischemic Event,0.81,0.75,86.9,79.8,83.2,0.07,0.49,0.7,0.936700395,0.00119185,0.721535183,0.639423553,0.774493631,0.747443637,69.12259482,73.83825462,-4.715659799,-6.822168368,0.002518877
17,Ischemic Event,0.8,0.67,82.1,75.9,78.9,0.05,0.12,0.85,0.902233717,0.004552592,0.675299466,0.612471343,0.799515628,0.788560252,70.98516828,77.51692493,-6.531756647,-9.201579436,0.001365648
2,Bleeding Risk,0.86,0.71,88.4,79.4,83.7,0.77,0.85,0.84,0.919957131,0.002032648,0.676757939,0.65736822,0.76532174,0.744981592,67.45245753,71.92025534,-4.467797808,-6.623624952,0.004838411
5,Ischemic Event,0.8,0.74,84.5,81.2,82.8,0.55,0.34,0.7,0.924166045,0.003684256,0.66835701,0.62105492,0.778622597,0.743897635,66.92699062,74.39093871,-7.463948083,-11.15237367,0.002703447
5,Ischemic Event,0.89,0.74,89.1,85.2,87.1,0.9,0.16,0.65,0.94890012,0.004196043,0.683419862,0.680514349,0.797525665,0.743544839,74.65182087,79.13219982,-4.480378954,-6.001700832,0.001690059
4,Ischemic Event,0.87,0.85,84.4,71.5,77.4,0.09,0.54,0.73,0.893847299,0.004373695,0.66176526,0.649377699,0.761019957,0.741229249,66.92190289,72.69993646,-5.778033571,-8.633994734,0.004716351
19,Ischemic Event,0.91,0.66,81.1,75.1,78,0.78,0.41,0.76,0.949108277,0.001743129,0.717337011,0.665467558,0.768697453,0.707754114,66.41107689,71.88691387,-5.475836979,-8.245366941,0.001533967
32,Bleeding Risk,0.83,0.8,81,85.4,83.1,0.23,0.51,0.87,0.9461601,0.001795757,0.702912853,0.658202307,0.755423272,0.734037787,68.75428027,74.85074151,-6.096461238,-8.867027935,0.001558877
37,Ischemic Event,0.79,0.68,87.4,74.6,80.5,0.07,0.44,0.94,0.899330721,0.001895173,0.675871446,0.602645431,0.765891262,0.782620728,69.78715018,75.92527825,-6.138128068,-8.79549896,0.002180956
32,Ischemic Event,0.84,0.7,85.1,83.2,84.1,0.42,0.62,0.93,0.927048243,0.003978547,0.692207203,0.677169753,0.806570926,0.717311744,71.77305597,77.71172834,-5.938672373,-8.274236471,0.004551402
2,Bleeding Risk,0.9,0.83,88.7,80.1,84.2,0.81,0.92,0.78,0.93837541,0.003554415,0.724374849,0.629259745,0.753482275,0.768283233,68.33419613,76.06608686,-7.731890724,-11.31481917,0.002816827
37,Bleeding Risk,0.79,0.72,87.3,74.9,80.6,0.25,0.73,0.93,0.86063049,0.002881228,0.691838171,0.613508702,0.84859106,0.720059049,68.46541786,73.60716965,-5.141751794,-7.509998412,0.004884996
15,Bleeding Risk,0.86,0.84,91.6,78.4,84.5,0.12,0.2,0.79,0.895619168,0.004680835,0.737675856,0.62296155,0.774388935,0.774274762,73.04259333,79.57189385,-6.529300523,-8.939031632,0.003092025
7,Bleeding Risk,0.85,0.84,81.1,78,79.5,0.23,0.83,0.88,0.910532859,0.002994013,0.670393393,0.653720134,0.756095397,0.741073245,70.916184,78.55722884,-7.641044842,-10.77475466,0.004616709
12,Ischemic Event,0.83,0.8,91.2,72,80.5,0.59,0.89,0.95,0.870647844,0.002418297,0.707420689,0.676112351,0.799797601,0.765442708,73.52220961,78.4374743,-4.915264688,-6.685414807,0.003467882
33,Ischemic Event,0.91,0.68,87.1,76.3,81.3,0.09,0.45,0.9,0.893544587,0.004193955,0.746345952,0.616898643,0.817998996,0.725302958,67.91331962,74.93985937,-7.02653976,-10.3463353,0.003461649
12,Ischemic Event,0.85,0.8,87.3,80.3,83.7,0.64,0.39,0.82,0.898167774,0.001639209,0.73219793,0.627856831,0.772031314,0.764946698,68.46348245,71.82182004,-3.358337587,-4.905297638,0.004424588
15,Bleeding Risk,0.81,0.81,86.5,74,79.8,0.46,0.86,0.71,0.942173524,0.003709102,0.655788492,0.630126054,0.831018216,0.733182924,65.89735137,71.37210023,-5.474748861,-8.30799531,0.004693865
13,Bleeding Risk,0.84,0.68,87.4,82.5,84.9,0.83,0.26,0.76,0.866230602,0.001605636,0.723771119,0.681774554,0.83062261,0.747476536,70.91217912,76.16436424,-5.252185119,-7.406605161,0.001189198
36,Bleeding Risk,0.87,0.74,85.6,84,84.8,0.06,0.85,0.81,0.865278542,0.002616214,0.651137842,0.653424046,0.81070363,0.768817462,69.31687943,75.87101734,-6.554137908,-9.455327421,0.004679919
31,Bleeding Risk,0.8,0.74,92.2,73.1,81.5,0.31,0.28,0.81,0.938013695,0.001325178,0.72424842,0.658243419,0.84578733,0.721585809,65.37702003,69.51591909,-4.13889906,-6.330816329,0.001256498
10,Ischemic Event,0.86,0.66,86.9,80.9,83.8,0.75,0.21,0.91,0.946753774,0.001467942,0.663152613,0.635454288,0.832924926,0.782754293,71.48468758,77.96039489,-6.475707308,-9.058873343,0.002411669
2,Bleeding Risk,0.89,0.66,89.6,78.8,83.9,0.24,0.37,0.7,0.89430904,0.003792058,0.740451539,0.609978319,0.77576274,0.773317612,72.2290615,79.63301464,-7.403953143,-10.25065672,0.003490933
11,Ischemic Event,0.8,0.81,88.8,71.5,79.2,0.86,0.49,0.68,0.902410343,0.002034928,0.70864021,0.649511444,0.755927098,0.739622075,74.69674843,82.29520847,-7.598460046,-10.17241072,0.001071262
11,Ischemic Event,0.9,0.82,82.9,74.8,78.6,0.41,0.86,0.86,0.85277249,0.003212126,0.686189456,0.696843513,0.764720805,0.731485008,74.58712041,81.31268066,-6.725560255,-9.017053103,0.002964486
